timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/07 21:23:05.459, 2, 505.74 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:05.459, 3, 502.05 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:06.460, 0, 519.29 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:06.460, 1, 517.86 W, 40, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:06.460, 2, 508.26 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:06.460, 3, 509.92 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:07.460, 0, 504.85 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:07.460, 1, 504.52 W, 40, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:07.460, 2, 501.72 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:07.460, 3, 483.64 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:08.460, 0, 522.02 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:08.460, 1, 518.06 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:08.460, 2, 512.70 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:08.460, 3, 512.58 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:09.460, 0, 508.03 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:09.461, 1, 497.06 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:09.461, 2, 504.58 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:09.461, 3, 494.88 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:10.461, 0, 490.46 W, 39, 2070 MHz, 3996 MHz, 88 %, 11 %
2026/06/07 21:23:10.461, 1, 488.81 W, 39, 2070 MHz, 3996 MHz, 27 %, 9 %
2026/06/07 21:23:10.461, 2, 477.05 W, 39, 2070 MHz, 3996 MHz, 98 %, 9 %
2026/06/07 21:23:10.461, 3, 470.21 W, 39, 2070 MHz, 3996 MHz, 90 %, 9 %
2026/06/07 21:23:11.461, 0, 502.51 W, 40, 2070 MHz, 3996 MHz, 99 %, 27 %
2026/06/07 21:23:11.461, 1, 499.24 W, 40, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:11.461, 2, 491.12 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:11.461, 3, 508.38 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:12.461, 0, 513.22 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:12.461, 1, 520.35 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:12.461, 2, 506.90 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:12.461, 3, 507.22 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:13.462, 0, 511.90 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:13.462, 1, 510.83 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:13.462, 2, 506.08 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:13.462, 3, 491.21 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:14.462, 0, 510.53 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:14.462, 1, 500.03 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:14.462, 2, 501.85 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:14.462, 3, 497.84 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:15.462, 0, 517.37 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:15.462, 1, 516.67 W, 40, 2070 MHz, 3996 MHz, 100 %, 28 %
2026/06/07 21:23:15.462, 2, 502.73 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:15.462, 3, 508.31 W, 40, 2070 MHz, 3996 MHz, 100 %, 28 %
2026/06/07 21:23:16.462, 0, 485.05 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:16.462, 1, 471.57 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:16.462, 2, 462.80 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:16.462, 3, 461.32 W, 40, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:17.463, 0, 516.83 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:17.463, 1, 511.03 W, 40, 2070 MHz, 3996 MHz, 100 %, 28 %
2026/06/07 21:23:17.463, 2, 511.52 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:17.463, 3, 508.54 W, 40, 2070 MHz, 3996 MHz, 100 %, 28 %
2026/06/07 21:23:18.463, 0, 541.38 W, 42, 2070 MHz, 3996 MHz, 95 %, 21 %
2026/06/07 21:23:18.463, 1, 537.43 W, 42, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:23:18.463, 2, 537.18 W, 41, 2070 MHz, 3996 MHz, 99 %, 22 %
2026/06/07 21:23:18.463, 3, 531.94 W, 41, 2070 MHz, 3996 MHz, 66 %, 23 %
2026/06/07 21:23:19.463, 0, 520.19 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:19.463, 1, 507.61 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:19.463, 2, 499.40 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:19.463, 3, 501.05 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:20.463, 0, 510.60 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:20.463, 1, 512.37 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:20.463, 2, 504.15 W, 39, 2070 MHz, 3996 MHz, 100 %, 28 %
2026/06/07 21:23:20.464, 3, 508.40 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:21.464, 0, 510.68 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:21.464, 1, 514.37 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:21.464, 2, 499.17 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:21.464, 3, 509.34 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:22.464, 0, 489.15 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:22.464, 1, 484.01 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:22.464, 2, 480.98 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:22.464, 3, 476.65 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:23.464, 0, 510.56 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:23.464, 1, 519.86 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:23.464, 2, 494.60 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:23.464, 3, 501.55 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:24.464, 0, 520.63 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:24.464, 1, 516.32 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:24.464, 2, 504.80 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:24.465, 3, 511.07 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:25.465, 0, 509.50 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:25.465, 1, 516.61 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:25.465, 2, 502.50 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:25.465, 3, 500.88 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:26.465, 0, 509.08 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:26.465, 1, 515.02 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:26.465, 2, 500.35 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:26.465, 3, 499.92 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:27.465, 0, 517.34 W, 39, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:27.465, 1, 516.18 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:27.465, 2, 512.99 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:27.465, 3, 505.28 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:28.465, 0, 506.26 W, 39, 2070 MHz, 3996 MHz, 99 %, 13 %
2026/06/07 21:23:28.466, 1, 485.77 W, 40, 2070 MHz, 3996 MHz, 98 %, 21 %
2026/06/07 21:23:28.466, 2, 493.20 W, 39, 2070 MHz, 3996 MHz, 99 %, 13 %
2026/06/07 21:23:28.466, 3, 494.48 W, 40, 2070 MHz, 3996 MHz, 78 %, 24 %
2026/06/07 21:23:29.466, 0, 516.60 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:29.466, 1, 515.87 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:29.466, 2, 510.29 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:29.466, 3, 503.70 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:30.466, 0, 507.62 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:30.466, 1, 503.60 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:30.466, 2, 495.59 W, 39, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:30.466, 3, 497.85 W, 40, 2070 MHz, 3996 MHz, 100 %, 28 %
2026/06/07 21:23:31.466, 0, 553.20 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:31.466, 1, 539.54 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:31.466, 2, 528.33 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:31.466, 3, 533.46 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:32.466, 0, 464.23 W, 39, 2070 MHz, 3996 MHz, 80 %, 20 %
2026/06/07 21:23:32.467, 1, 468.63 W, 39, 2070 MHz, 3996 MHz, 57 %, 10 %
2026/06/07 21:23:32.467, 2, 459.70 W, 39, 2070 MHz, 3996 MHz, 92 %, 16 %
2026/06/07 21:23:32.467, 3, 459.12 W, 39, 2070 MHz, 3996 MHz, 31 %, 10 %
2026/06/07 21:23:33.467, 0, 492.47 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:33.467, 1, 482.87 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:33.467, 2, 492.22 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:33.467, 3, 492.45 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:34.467, 0, 518.05 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:34.467, 1, 517.58 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:34.467, 2, 507.32 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:34.467, 3, 510.21 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:35.467, 0, 489.28 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:35.467, 1, 479.25 W, 39, 2070 MHz, 3996 MHz, 99 %, 27 %
2026/06/07 21:23:35.468, 2, 478.30 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:35.468, 3, 484.04 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:36.468, 0, 459.08 W, 39, 2070 MHz, 3996 MHz, 99 %, 12 %
2026/06/07 21:23:36.468, 1, 451.53 W, 39, 2070 MHz, 3996 MHz, 99 %, 18 %
2026/06/07 21:23:36.468, 2, 447.62 W, 39, 2070 MHz, 3996 MHz, 99 %, 12 %
2026/06/07 21:23:36.468, 3, 450.83 W, 40, 2070 MHz, 3996 MHz, 68 %, 21 %
2026/06/07 21:23:37.468, 0, 509.45 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:37.468, 1, 513.26 W, 39, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:37.468, 2, 501.19 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:37.468, 3, 506.94 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:38.468, 0, 510.86 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:38.468, 1, 503.59 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:38.468, 2, 504.46 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:38.468, 3, 502.21 W, 40, 2070 MHz, 3996 MHz, 99 %, 27 %
2026/06/07 21:23:39.468, 0, 508.80 W, 39, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:39.468, 1, 511.45 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:39.469, 2, 491.63 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:39.469, 3, 499.23 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:40.469, 0, 462.84 W, 39, 2070 MHz, 3996 MHz, 99 %, 27 %
2026/06/07 21:23:40.469, 1, 464.66 W, 39, 2070 MHz, 3996 MHz, 99 %, 26 %
2026/06/07 21:23:40.469, 2, 463.73 W, 39, 2070 MHz, 3996 MHz, 100 %, 27 %
2026/06/07 21:23:40.469, 3, 460.36 W, 39, 2070 MHz, 3996 MHz, 100 %, 28 %
2026/06/07 21:23:41.469, 0, 509.73 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:41.469, 1, 502.14 W, 39, 2070 MHz, 3996 MHz, 89 %, 27 %
2026/06/07 21:23:41.469, 2, 491.98 W, 38, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:41.469, 3, 491.81 W, 39, 2070 MHz, 3996 MHz, 77 %, 24 %
2026/06/07 21:23:42.469, 0, 464.81 W, 39, 2070 MHz, 3996 MHz, 99 %, 12 %
2026/06/07 21:23:42.469, 1, 469.50 W, 39, 2070 MHz, 3996 MHz, 98 %, 18 %
2026/06/07 21:23:42.469, 2, 464.73 W, 38, 2070 MHz, 3996 MHz, 99 %, 13 %
2026/06/07 21:23:42.469, 3, 470.36 W, 39, 2070 MHz, 3996 MHz, 68 %, 21 %
2026/06/07 21:23:43.470, 0, 512.48 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:43.470, 1, 511.12 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:43.470, 2, 505.57 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:43.470, 3, 504.14 W, 40, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:44.470, 0, 510.32 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:44.470, 1, 507.40 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:44.470, 2, 500.23 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:44.470, 3, 504.31 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:45.470, 0, 512.10 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:45.470, 1, 506.62 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:45.470, 2, 504.00 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:45.470, 3, 507.50 W, 40, 2070 MHz, 3996 MHz, 100 %, 28 %
2026/06/07 21:23:46.470, 0, 504.72 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:23:46.470, 1, 503.92 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:46.471, 2, 500.21 W, 39, 2070 MHz, 3996 MHz, 99 %, 24 %
2026/06/07 21:23:46.471, 3, 498.50 W, 40, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:47.471, 0, 514.67 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:47.471, 1, 516.32 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:47.471, 2, 500.46 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:47.471, 3, 509.08 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:48.471, 0, 520.57 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:48.471, 1, 514.84 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:48.471, 2, 494.94 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:48.471, 3, 501.30 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:49.471, 0, 458.00 W, 39, 2070 MHz, 3996 MHz, 99 %, 12 %
2026/06/07 21:23:49.471, 1, 454.30 W, 39, 2070 MHz, 3996 MHz, 49 %, 15 %
2026/06/07 21:23:49.471, 2, 449.98 W, 39, 2070 MHz, 3996 MHz, 99 %, 12 %
2026/06/07 21:23:49.471, 3, 454.20 W, 39, 2070 MHz, 3996 MHz, 90 %, 18 %
2026/06/07 21:23:50.471, 0, 513.23 W, 39, 2070 MHz, 3996 MHz, 99 %, 25 %
2026/06/07 21:23:50.472, 1, 511.37 W, 39, 2070 MHz, 3996 MHz, 99 %, 26 %
2026/06/07 21:23:50.472, 2, 499.35 W, 39, 2070 MHz, 3996 MHz, 99 %, 25 %
2026/06/07 21:23:50.472, 3, 501.98 W, 39, 2070 MHz, 3996 MHz, 100 %, 26 %
2026/06/07 21:23:51.472, 0, 512.66 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:51.472, 1, 502.84 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:51.472, 2, 509.01 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:51.472, 3, 507.35 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:52.472, 0, 481.05 W, 38, 2070 MHz, 3996 MHz, 99 %, 10 %
2026/06/07 21:23:52.472, 1, 481.49 W, 38, 2070 MHz, 3996 MHz, 29 %, 10 %
2026/06/07 21:23:52.472, 2, 472.71 W, 38, 2070 MHz, 3996 MHz, 99 %, 10 %
2026/06/07 21:23:52.472, 3, 473.18 W, 39, 2070 MHz, 3996 MHz, 47 %, 10 %
2026/06/07 21:23:53.472, 0, 504.55 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:53.473, 1, 503.80 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:53.473, 2, 496.71 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:53.473, 3, 500.60 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:54.473, 0, 541.84 W, 39, 2070 MHz, 3996 MHz, 99 %, 27 %
2026/06/07 21:23:54.473, 1, 537.76 W, 40, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:23:54.473, 2, 535.88 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:54.473, 3, 533.84 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:55.473, 0, 505.67 W, 39, 2070 MHz, 3996 MHz, 92 %, 22 %
2026/06/07 21:23:55.473, 1, 500.91 W, 39, 2070 MHz, 3996 MHz, 37 %, 11 %
2026/06/07 21:23:55.473, 2, 494.99 W, 39, 2070 MHz, 3996 MHz, 96 %, 17 %
2026/06/07 21:23:55.473, 3, 502.01 W, 40, 2070 MHz, 3996 MHz, 40 %, 11 %
2026/06/07 21:23:56.473, 0, 499.33 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:56.473, 1, 497.54 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:56.473, 2, 490.13 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:56.473, 3, 493.73 W, 40, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:23:57.474, 0, 517.22 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:57.474, 1, 509.40 W, 39, 2070 MHz, 3996 MHz, 99 %, 27 %
2026/06/07 21:23:57.474, 2, 503.03 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:57.474, 3, 499.35 W, 39, 2070 MHz, 3996 MHz, 99 %, 27 %
2026/06/07 21:23:58.474, 0, 508.41 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:58.474, 1, 508.68 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:58.474, 2, 504.68 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:58.474, 3, 493.06 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:23:59.474, 0, 514.66 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:59.474, 1, 517.41 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:59.474, 2, 500.92 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:23:59.474, 3, 506.98 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:00.475, 0, 509.74 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:00.475, 1, 510.14 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:24:00.475, 2, 493.04 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:00.475, 3, 495.67 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:24:01.475, 0, 470.68 W, 38, 2070 MHz, 3996 MHz, 26 %, 9 %
2026/06/07 21:24:01.475, 1, 470.59 W, 38, 2070 MHz, 3996 MHz, 99 %, 23 %
2026/06/07 21:24:01.475, 2, 465.57 W, 38, 2070 MHz, 3996 MHz, 99 %, 12 %
2026/06/07 21:24:01.475, 3, 467.23 W, 39, 2070 MHz, 3996 MHz, 99 %, 26 %
2026/06/07 21:24:02.475, 0, 508.82 W, 39, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:24:02.475, 1, 506.68 W, 39, 2070 MHz, 3996 MHz, 87 %, 19 %
2026/06/07 21:24:02.475, 2, 495.03 W, 39, 2070 MHz, 3996 MHz, 98 %, 27 %
2026/06/07 21:24:02.475, 3, 498.74 W, 40, 2070 MHz, 3996 MHz, 89 %, 17 %
2026/06/07 21:24:03.475, 0, 499.18 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:03.475, 1, 502.31 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:03.476, 2, 497.76 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:03.476, 3, 494.80 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:04.476, 0, 512.59 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:24:04.476, 1, 511.15 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:24:04.476, 2, 506.07 W, 39, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:24:04.476, 3, 501.42 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:24:05.476, 0, 502.76 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:05.476, 1, 504.67 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:05.476, 2, 485.06 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:05.476, 3, 490.66 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:06.476, 0, 515.16 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:06.476, 1, 511.40 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:06.476, 2, 504.26 W, 39, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:06.476, 3, 497.93 W, 40, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 21:24:07.476, 0, 512.41 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:24:07.477, 1, 507.50 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:24:07.477, 2, 494.93 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:24:07.477, 3, 503.92 W, 40, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 21:24:08.477, 0, 511.91 W, 39, 2070 MHz, 3996 MHz, 99 %, 29 %
2026/06/07 21:24:08.477, 1, 516.88 W, 39, 2070 MHz, 3996 MHz, 100 %, 27 %
2026/06/07 21:24:08.477, 2, 507.42 W, 39, 2070 MHz, 3996 MHz, 100 %, 28 %
2026/06/07 21:24:08.477, 3, 510.85 W, 39, 2070 MHz, 3996 MHz, 100 %, 25 %
2026/06/07 21:24:09.477, 0, 508.72 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:24:09.477, 1, 514.02 W, 39, 2070 MHz, 3996 MHz, 99 %, 28 %
2026/06/07 21:24:09.477, 2, 502.94 W, 39, 2070 MHz, 3996 MHz, 99 %, 27 %
2026/06/07 21:24:09.477, 3, 501.37 W, 40, 2070 MHz, 3996 MHz, 100 %, 28 %
