timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/07 20:56:23.252, 0, 524.85 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:23.252, 1, 514.87 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:23.252, 2, 519.94 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:23.252, 3, 526.76 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:24.252, 0, 544.41 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:24.252, 1, 535.65 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:24.252, 2, 538.95 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:24.252, 3, 547.88 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:25.252, 0, 523.44 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:25.252, 1, 515.08 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:25.252, 2, 517.03 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:25.252, 3, 526.57 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:26.252, 0, 525.69 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:26.252, 1, 516.49 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:26.252, 2, 519.78 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:26.253, 3, 528.43 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:27.253, 0, 541.49 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:27.253, 1, 535.68 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:27.253, 2, 538.80 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:27.253, 3, 546.15 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:28.253, 0, 527.55 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:28.253, 1, 516.89 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:28.253, 2, 520.37 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:28.253, 3, 528.95 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:29.253, 0, 526.67 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:29.253, 1, 517.66 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:29.253, 2, 520.92 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:29.253, 3, 528.22 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:30.253, 0, 526.90 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:30.253, 1, 518.78 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:30.253, 2, 522.36 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:30.253, 3, 529.24 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:31.254, 0, 528.26 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:31.254, 1, 518.95 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:31.254, 2, 521.26 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:31.254, 3, 528.90 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:32.254, 0, 526.91 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:32.254, 1, 517.73 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:32.254, 2, 522.15 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:32.254, 3, 529.14 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:33.254, 0, 528.34 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:33.254, 1, 518.73 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:33.254, 2, 522.39 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:33.254, 3, 530.62 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:34.254, 0, 528.37 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:34.254, 1, 518.72 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:34.254, 2, 523.49 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:34.254, 3, 529.36 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:35.254, 0, 526.07 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:35.254, 1, 518.34 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:35.254, 2, 521.20 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:35.255, 3, 529.25 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:36.255, 0, 528.42 W, 39, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:36.255, 1, 519.10 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:36.255, 2, 522.72 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:36.255, 3, 530.12 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:37.255, 0, 528.34 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:37.255, 1, 519.35 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:37.255, 2, 522.57 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:37.255, 3, 530.84 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:38.255, 0, 546.67 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:38.255, 1, 536.98 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:38.255, 2, 542.55 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:38.255, 3, 548.95 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:39.255, 0, 566.91 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:39.255, 1, 564.83 W, 42, 2070 MHz, 3996 MHz, 99 %, 35 %
2026/06/07 20:56:39.255, 2, 568.40 W, 42, 2070 MHz, 3996 MHz, 99 %, 35 %
2026/06/07 20:56:39.255, 3, 566.87 W, 41, 2070 MHz, 3996 MHz, 86 %, 35 %
2026/06/07 20:56:40.255, 0, 527.09 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:40.255, 1, 515.40 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:40.255, 2, 520.39 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:40.256, 3, 525.03 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:41.256, 0, 541.85 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:41.256, 1, 531.81 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:41.256, 2, 535.75 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:41.256, 3, 544.77 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:42.256, 0, 523.02 W, 39, 2070 MHz, 3996 MHz, 100 %, 33 %
2026/06/07 20:56:42.256, 1, 515.88 W, 40, 2070 MHz, 3996 MHz, 100 %, 33 %
2026/06/07 20:56:42.256, 2, 517.99 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:42.256, 3, 527.16 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:43.256, 0, 524.70 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:43.256, 1, 516.65 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:43.256, 2, 518.99 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:43.256, 3, 526.80 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:44.256, 0, 526.02 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:44.256, 1, 516.12 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:44.256, 2, 519.56 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:44.256, 3, 528.60 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:45.256, 0, 527.44 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:45.256, 1, 518.71 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:45.256, 2, 522.16 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:45.256, 3, 529.17 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:46.257, 0, 527.60 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:46.257, 1, 518.51 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:46.257, 2, 522.18 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:46.257, 3, 530.28 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:47.257, 0, 529.13 W, 39, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:47.257, 1, 518.86 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:47.257, 2, 523.53 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:47.257, 3, 532.24 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:48.257, 0, 528.88 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:48.257, 1, 519.56 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:48.257, 2, 523.86 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:48.257, 3, 531.41 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:49.257, 0, 528.27 W, 39, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:49.257, 1, 519.90 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:49.258, 2, 524.23 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:49.258, 3, 532.16 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:50.258, 0, 529.68 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:50.258, 1, 519.59 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:50.258, 2, 524.39 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:50.258, 3, 531.02 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:51.258, 0, 530.12 W, 39, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:51.258, 1, 520.15 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:51.258, 2, 524.87 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:51.258, 3, 532.09 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:52.258, 0, 528.37 W, 39, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:52.258, 1, 519.49 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:52.258, 2, 523.32 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:52.258, 3, 530.81 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:53.258, 0, 530.87 W, 39, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:53.258, 1, 520.53 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:53.258, 2, 525.34 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:53.259, 3, 532.92 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:54.259, 0, 549.93 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:54.259, 1, 540.94 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:54.259, 2, 542.58 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:54.259, 3, 550.74 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:55.259, 0, 549.05 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:55.259, 1, 541.98 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:55.259, 2, 544.71 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:55.259, 3, 553.40 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:56.259, 0, 529.35 W, 39, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:56.259, 1, 520.79 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:56.259, 2, 523.81 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:56.259, 3, 531.99 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:57.259, 0, 530.37 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:57.259, 1, 520.74 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:57.259, 2, 525.06 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:57.260, 3, 532.38 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:58.260, 0, 530.05 W, 39, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:58.260, 1, 520.74 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:58.260, 2, 524.88 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:58.260, 3, 533.18 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:56:59.260, 0, 530.55 W, 39, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:59.260, 1, 521.03 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:59.260, 2, 525.07 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:56:59.260, 3, 532.20 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:00.260, 0, 531.43 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:00.260, 1, 520.66 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:00.260, 2, 525.66 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:00.260, 3, 533.49 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:01.260, 0, 531.51 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:01.260, 1, 522.35 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:01.260, 2, 526.55 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:01.260, 3, 533.72 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:02.261, 0, 531.95 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:02.261, 1, 522.24 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:02.261, 2, 526.91 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:02.261, 3, 534.54 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:03.261, 0, 530.96 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:03.263, 1, 521.65 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:03.264, 2, 525.70 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:03.264, 3, 532.26 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:04.264, 0, 530.88 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:04.264, 1, 521.90 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:04.264, 2, 525.77 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:04.264, 3, 534.03 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:05.264, 0, 571.78 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:05.264, 1, 560.11 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:05.264, 2, 563.97 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:05.264, 3, 573.62 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:06.264, 0, 532.35 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:06.264, 1, 522.11 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:06.264, 2, 526.46 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:06.264, 3, 534.66 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:07.264, 0, 562.00 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:07.264, 1, 550.36 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:07.264, 2, 546.10 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:07.264, 3, 565.08 W, 43, 2070 MHz, 3996 MHz, 96 %, 41 %
2026/06/07 20:57:08.264, 0, 551.37 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:08.265, 1, 559.12 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:08.265, 2, 565.39 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:08.265, 3, 559.80 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:09.265, 0, 540.95 W, 40, 2070 MHz, 3996 MHz, 97 %, 36 %
2026/06/07 20:57:09.265, 1, 533.08 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:09.265, 2, 530.54 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:09.265, 3, 548.09 W, 42, 2070 MHz, 3996 MHz, 87 %, 37 %
2026/06/07 20:57:10.265, 0, 532.53 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:10.265, 1, 538.17 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:10.265, 2, 546.58 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:10.265, 3, 537.50 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:11.265, 0, 528.77 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:11.265, 1, 532.41 W, 41, 2070 MHz, 3996 MHz, 99 %, 35 %
2026/06/07 20:57:11.265, 2, 536.81 W, 41, 2070 MHz, 3996 MHz, 99 %, 35 %
2026/06/07 20:57:11.265, 3, 544.66 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:12.265, 0, 533.29 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:12.266, 1, 522.78 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:12.266, 2, 525.97 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:12.266, 3, 533.72 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:13.266, 0, 531.85 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:13.266, 1, 522.78 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:13.266, 2, 526.60 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:13.266, 3, 533.62 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:14.266, 0, 533.50 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:14.266, 1, 523.97 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:14.266, 2, 527.98 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:14.266, 3, 535.37 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:15.266, 0, 533.65 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:15.266, 1, 524.05 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:15.266, 2, 528.55 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:15.266, 3, 535.89 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:16.266, 0, 533.87 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:16.267, 1, 522.73 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:16.267, 2, 527.32 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:16.267, 3, 535.13 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:17.267, 0, 534.42 W, 40, 2070 MHz, 3996 MHz, 72 %, 33 %
2026/06/07 20:57:17.267, 1, 540.08 W, 43, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:17.267, 2, 542.93 W, 43, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:17.267, 3, 543.77 W, 41, 2070 MHz, 3996 MHz, 92 %, 34 %
2026/06/07 20:57:18.267, 0, 536.02 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:18.267, 1, 527.05 W, 41, 2070 MHz, 3996 MHz, 99 %, 36 %
2026/06/07 20:57:18.267, 2, 530.49 W, 41, 2070 MHz, 3996 MHz, 99 %, 36 %
2026/06/07 20:57:18.267, 3, 540.53 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:19.267, 0, 524.47 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:19.267, 1, 525.44 W, 41, 2070 MHz, 3996 MHz, 99 %, 31 %
2026/06/07 20:57:19.267, 2, 529.10 W, 41, 2070 MHz, 3996 MHz, 99 %, 30 %
2026/06/07 20:57:19.267, 3, 531.99 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:20.268, 0, 529.42 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:20.268, 1, 519.48 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:20.268, 2, 523.97 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:20.268, 3, 530.97 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:21.268, 0, 521.65 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:21.268, 1, 512.39 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:21.268, 2, 515.34 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:21.268, 3, 522.71 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:22.268, 0, 547.88 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:22.268, 1, 538.84 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:22.268, 2, 543.74 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:22.268, 3, 550.98 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:23.268, 0, 529.19 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:23.268, 1, 520.55 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:23.269, 2, 524.55 W, 41, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:23.269, 3, 532.66 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:24.269, 0, 529.34 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:24.269, 1, 520.37 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:24.269, 2, 524.69 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:24.269, 3, 532.87 W, 40, 2070 MHz, 3996 MHz, 100 %, 35 %
2026/06/07 20:57:25.269, 0, 542.34 W, 40, 2070 MHz, 3996 MHz, 99 %, 33 %
2026/06/07 20:57:25.269, 1, 535.58 W, 42, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:25.269, 2, 524.72 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:25.269, 3, 537.46 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:26.269, 0, 523.85 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:26.269, 1, 515.19 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:26.269, 2, 518.91 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:26.269, 3, 525.69 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:27.269, 0, 527.49 W, 40, 2070 MHz, 3996 MHz, 100 %, 34 %
2026/06/07 20:57:27.270, 1, 516.52 W, 41, 2070 MHz, 3996 MHz, 100 %, 34 %
