timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/08 00:42:13.124, 1, 664.63 W, 42, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:13.124, 2, 652.41 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:13.124, 3, 659.34 W, 42, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:14.124, 0, 562.51 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:14.124, 1, 567.08 W, 41, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:14.124, 2, 547.21 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:14.124, 3, 533.01 W, 41, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:15.124, 0, 614.66 W, 41, 2070 MHz, 3996 MHz, 70 %, 33 %
2026/06/08 00:42:15.124, 1, 640.09 W, 42, 2070 MHz, 3996 MHz, 84 %, 36 %
2026/06/08 00:42:15.124, 2, 613.79 W, 41, 2070 MHz, 3996 MHz, 75 %, 7 %
2026/06/08 00:42:15.124, 3, 611.31 W, 41, 2070 MHz, 3996 MHz, 44 %, 12 %
2026/06/08 00:42:16.124, 0, 536.24 W, 41, 2070 MHz, 3996 MHz, 31 %, 7 %
2026/06/08 00:42:16.124, 1, 564.42 W, 41, 2070 MHz, 3996 MHz, 100 %, 7 %
2026/06/08 00:42:16.124, 2, 535.24 W, 41, 2070 MHz, 3996 MHz, 100 %, 7 %
2026/06/08 00:42:16.125, 3, 490.45 W, 39, 2070 MHz, 3996 MHz, 19 %, 6 %
2026/06/08 00:42:17.125, 0, 631.52 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:17.125, 1, 636.05 W, 41, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:17.125, 2, 618.52 W, 40, 2070 MHz, 3996 MHz, 29 %, 7 %
2026/06/08 00:42:17.125, 3, 611.38 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:18.125, 0, 610.95 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:18.125, 1, 608.30 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:18.125, 2, 585.45 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:18.125, 3, 552.02 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:19.125, 0, 593.06 W, 42, 2070 MHz, 3996 MHz, 100 %, 52 %
2026/06/08 00:42:19.125, 1, 599.89 W, 42, 2070 MHz, 3996 MHz, 100 %, 52 %
2026/06/08 00:42:19.125, 2, 577.83 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:19.125, 3, 534.52 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:20.125, 0, 668.81 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:20.125, 1, 672.70 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:20.125, 2, 658.91 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:20.125, 3, 665.84 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:21.126, 0, 668.34 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:21.126, 1, 673.25 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:21.126, 2, 658.81 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:21.126, 3, 665.31 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:22.126, 0, 585.83 W, 40, 2070 MHz, 3996 MHz, 91 %, 4 %
2026/06/08 00:42:22.126, 1, 588.87 W, 40, 2070 MHz, 3996 MHz, 70 %, 10 %
2026/06/08 00:42:22.126, 2, 577.74 W, 40, 2070 MHz, 3996 MHz, 99 %, 4 %
2026/06/08 00:42:22.126, 3, 584.17 W, 40, 2070 MHz, 3996 MHz, 17 %, 3 %
2026/06/08 00:42:23.126, 0, 527.67 W, 40, 2070 MHz, 3996 MHz, 92 %, 4 %
2026/06/08 00:42:23.126, 1, 525.30 W, 39, 2070 MHz, 3996 MHz, 93 %, 4 %
2026/06/08 00:42:23.126, 2, 521.29 W, 40, 2070 MHz, 3996 MHz, 100 %, 6 %
2026/06/08 00:42:23.126, 3, 500.65 W, 39, 2070 MHz, 3996 MHz, 18 %, 4 %
2026/06/08 00:42:24.126, 0, 654.67 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:24.126, 1, 654.39 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:24.126, 2, 655.92 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:24.126, 3, 647.27 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:25.126, 0, 669.82 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:25.127, 1, 674.58 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:25.127, 2, 660.99 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:25.127, 3, 669.28 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:26.127, 0, 559.67 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:26.127, 1, 558.24 W, 41, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:26.127, 2, 546.45 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:26.127, 3, 531.86 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:27.127, 0, 671.92 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:27.127, 1, 673.62 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:27.127, 2, 661.66 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:27.127, 3, 668.69 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:28.127, 0, 588.03 W, 41, 2070 MHz, 3996 MHz, 100 %, 3 %
2026/06/08 00:42:28.127, 1, 589.34 W, 40, 2070 MHz, 3996 MHz, 100 %, 3 %
2026/06/08 00:42:28.127, 2, 574.30 W, 41, 2070 MHz, 3996 MHz, 100 %, 3 %
2026/06/08 00:42:28.127, 3, 548.68 W, 39, 2070 MHz, 3996 MHz, 10 %, 3 %
2026/06/08 00:42:29.128, 0, 557.12 W, 42, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:29.128, 1, 533.71 W, 41, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:29.128, 2, 536.49 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:29.128, 3, 498.62 W, 42, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:30.128, 0, 582.07 W, 42, 2070 MHz, 3996 MHz, 98 %, 47 %
2026/06/08 00:42:30.128, 1, 524.61 W, 41, 2070 MHz, 3996 MHz, 88 %, 42 %
2026/06/08 00:42:30.128, 2, 543.75 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:30.128, 3, 552.93 W, 42, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:31.128, 0, 619.62 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:31.128, 1, 624.52 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:31.128, 2, 606.98 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:31.128, 3, 586.68 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:32.128, 0, 660.66 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:32.128, 1, 665.20 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:32.128, 2, 649.61 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:32.128, 3, 657.65 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:33.129, 0, 659.78 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:33.129, 1, 662.61 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:33.129, 2, 650.41 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:33.129, 3, 656.84 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:34.129, 0, 659.34 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:34.129, 1, 664.47 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:34.129, 2, 651.03 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:34.129, 3, 657.23 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:35.129, 0, 664.80 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:35.129, 1, 666.61 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:35.129, 2, 653.99 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:35.129, 3, 660.79 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:36.130, 0, 661.47 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:36.130, 1, 664.85 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:36.130, 2, 652.45 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:36.130, 3, 660.58 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:37.130, 0, 662.95 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:37.130, 1, 666.43 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:37.130, 2, 651.39 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:37.130, 3, 661.03 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:38.130, 0, 666.74 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:38.130, 1, 669.74 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:38.130, 2, 657.47 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:38.130, 3, 664.35 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:39.130, 0, 666.70 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:39.130, 1, 670.99 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:39.130, 2, 658.53 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:39.130, 3, 666.52 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:40.130, 0, 669.22 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:40.131, 1, 671.51 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:40.131, 2, 658.40 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:40.131, 3, 666.26 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:41.131, 0, 668.53 W, 44, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:41.131, 1, 671.42 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:41.131, 2, 660.53 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:41.131, 3, 667.69 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:42.131, 0, 580.30 W, 43, 2070 MHz, 3996 MHz, 86 %, 6 %
2026/06/08 00:42:42.131, 1, 542.19 W, 39, 2070 MHz, 3996 MHz, 30 %, 5 %
2026/06/08 00:42:42.131, 2, 526.57 W, 41, 2070 MHz, 3996 MHz, 84 %, 39 %
2026/06/08 00:42:42.131, 3, 560.44 W, 42, 2070 MHz, 3996 MHz, 55 %, 6 %
2026/06/08 00:42:43.131, 0, 621.29 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:43.131, 1, 624.09 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:43.131, 2, 583.08 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:43.131, 3, 592.76 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:44.132, 0, 589.44 W, 43, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:44.132, 1, 592.75 W, 42, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:44.132, 2, 578.39 W, 43, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:44.132, 3, 585.83 W, 43, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:45.132, 0, 656.56 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:45.132, 1, 659.32 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:45.132, 2, 647.59 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:45.132, 3, 654.89 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:46.132, 0, 656.66 W, 43, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:46.132, 1, 659.45 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:46.132, 2, 647.30 W, 43, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:46.132, 3, 654.05 W, 43, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:47.132, 0, 657.19 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:47.132, 1, 660.25 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:47.132, 2, 646.76 W, 43, 2070 MHz, 3996 MHz, 100 %, 49 %
2026/06/08 00:42:47.132, 3, 655.58 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:48.132, 0, 614.94 W, 42, 2070 MHz, 3996 MHz, 90 %, 22 %
2026/06/08 00:42:48.133, 1, 618.41 W, 41, 2070 MHz, 3996 MHz, 79 %, 27 %
2026/06/08 00:42:48.133, 2, 580.51 W, 42, 2070 MHz, 3996 MHz, 51 %, 25 %
2026/06/08 00:42:48.133, 3, 603.24 W, 42, 2070 MHz, 3996 MHz, 84 %, 15 %
2026/06/08 00:42:49.133, 0, 657.86 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:49.133, 1, 663.37 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:49.133, 2, 649.70 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:49.133, 3, 657.56 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:50.133, 0, 660.66 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:50.133, 1, 664.94 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:50.133, 2, 651.09 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:50.133, 3, 659.27 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:51.133, 0, 662.29 W, 44, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:51.133, 1, 667.08 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:51.133, 2, 652.30 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:51.133, 3, 659.83 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:52.133, 0, 662.01 W, 44, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:52.134, 1, 663.78 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:52.134, 2, 652.32 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:52.134, 3, 660.27 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:53.134, 0, 663.69 W, 44, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:53.134, 1, 666.00 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:53.134, 2, 652.18 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:53.134, 3, 660.75 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:54.134, 0, 593.36 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:54.134, 1, 620.96 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:54.134, 2, 610.04 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:54.134, 3, 616.15 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:55.134, 0, 663.80 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:55.134, 1, 665.70 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:55.134, 2, 653.95 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:55.134, 3, 661.40 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:56.134, 0, 667.30 W, 44, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:56.135, 1, 669.59 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:56.135, 2, 656.18 W, 44, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:56.135, 3, 664.89 W, 44, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:57.135, 0, 587.77 W, 43, 2070 MHz, 3996 MHz, 100 %, 13 %
2026/06/08 00:42:57.135, 1, 581.27 W, 42, 2070 MHz, 3996 MHz, 97 %, 11 %
2026/06/08 00:42:57.135, 2, 578.06 W, 43, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:57.135, 3, 536.75 W, 42, 2070 MHz, 3996 MHz, 100 %, 50 %
2026/06/08 00:42:58.135, 0, 669.21 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:58.135, 1, 672.11 W, 43, 2070 MHz, 3996 MHz, 100 %, 52 %
2026/06/08 00:42:58.135, 2, 659.15 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:58.135, 3, 667.55 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:59.135, 0, 627.18 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:59.135, 1, 624.04 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:59.135, 2, 612.64 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:42:59.135, 3, 591.27 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:00.135, 0, 665.95 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:00.136, 1, 669.93 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:00.136, 2, 657.07 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:00.136, 3, 664.41 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:01.136, 0, 642.97 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:01.136, 1, 603.24 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:01.136, 2, 606.73 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:01.136, 3, 617.97 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:02.136, 0, 583.18 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:02.136, 1, 591.28 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:02.136, 2, 517.97 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:02.136, 3, 541.70 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:03.136, 0, 617.32 W, 43, 2070 MHz, 3996 MHz, 98 %, 13 %
2026/06/08 00:43:03.136, 1, 615.19 W, 42, 2070 MHz, 3996 MHz, 79 %, 9 %
2026/06/08 00:43:03.136, 2, 593.90 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:03.136, 3, 594.68 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:04.137, 0, 602.30 W, 41, 2070 MHz, 3996 MHz, 92 %, 45 %
2026/06/08 00:43:04.137, 1, 601.54 W, 40, 2070 MHz, 3996 MHz, 97 %, 50 %
2026/06/08 00:43:04.137, 2, 587.14 W, 40, 2070 MHz, 3996 MHz, 14 %, 4 %
2026/06/08 00:43:04.137, 3, 601.01 W, 40, 2070 MHz, 3996 MHz, 63 %, 2 %
2026/06/08 00:43:05.137, 0, 596.53 W, 42, 2070 MHz, 3996 MHz, 98 %, 39 %
2026/06/08 00:43:05.137, 1, 599.99 W, 41, 2070 MHz, 3996 MHz, 98 %, 34 %
2026/06/08 00:43:05.137, 2, 583.06 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:05.137, 3, 589.90 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:06.137, 0, 666.21 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:06.137, 1, 669.89 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:06.137, 2, 656.78 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:06.137, 3, 660.69 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:07.137, 0, 631.64 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:07.138, 1, 619.92 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:07.138, 2, 607.97 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:07.138, 3, 594.46 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:08.138, 0, 603.90 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:08.138, 1, 604.30 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:08.138, 2, 594.12 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:08.138, 3, 596.08 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:09.138, 0, 669.39 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:09.138, 1, 671.31 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:09.138, 2, 657.80 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:09.138, 3, 667.96 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:10.138, 0, 668.93 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:10.138, 1, 674.97 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:10.138, 2, 662.09 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:10.138, 3, 666.77 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:11.138, 0, 627.75 W, 41, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:11.139, 1, 648.08 W, 41, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:11.139, 2, 611.35 W, 40, 2070 MHz, 3996 MHz, 19 %, 7 %
2026/06/08 00:43:11.139, 3, 639.46 W, 41, 2070 MHz, 3996 MHz, 44 %, 10 %
2026/06/08 00:43:12.139, 0, 656.03 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:12.139, 1, 657.79 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:12.139, 2, 638.33 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:12.139, 3, 639.89 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:13.139, 0, 668.15 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:13.139, 1, 674.59 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:13.139, 2, 661.24 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:13.139, 3, 673.36 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:14.139, 0, 672.54 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:14.139, 1, 675.13 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:14.139, 2, 660.64 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:14.139, 3, 668.84 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:15.140, 0, 617.36 W, 42, 2070 MHz, 3996 MHz, 99 %, 32 %
2026/06/08 00:43:15.140, 1, 625.18 W, 41, 2070 MHz, 3996 MHz, 98 %, 27 %
2026/06/08 00:43:15.140, 2, 606.31 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:15.140, 3, 597.58 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:16.140, 0, 622.60 W, 42, 2070 MHz, 3996 MHz, 98 %, 45 %
2026/06/08 00:43:16.140, 1, 613.92 W, 41, 2070 MHz, 3996 MHz, 99 %, 40 %
2026/06/08 00:43:16.140, 2, 595.15 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:16.140, 3, 615.26 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:17.140, 0, 669.53 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:17.140, 1, 674.48 W, 42, 2070 MHz, 3996 MHz, 100 %, 51 %
2026/06/08 00:43:17.140, 2, 660.53 W, 43, 2070 MHz, 3996 MHz, 100 %, 51 %
